project,smell,prompt_file,context_size,is_large
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_Negation.txt,679,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_Remainder.txt,760,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_Removal.txt,878,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_ShiftLeft.txt,705,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_ShiftRight.txt,1071,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_ShiftRight_Unsigned.txt,1073,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_StackManipulation.txt,2144,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_StackManipulation_AbstractBase.txt,2146,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_StackManipulation_Compound.txt,2146,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_StackManipulation_Dispatcher.txt,2146,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_StackManipulation_Illegal.txt,2145,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_StackManipulation_Simple.txt,2145,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_StackManipulation_Size.txt,2145,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_StackManipulation_Trivial.txt,2146,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_StackSize.txt,1311,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_Subtraction.txt,753,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_Throw.txt,569,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_TypeCreation.txt,744,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_Assigner.txt,1469,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_Assigner_EqualTypesOnly.txt,1472,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_Assigner_Refusing.txt,1471,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_Assigner_Typing.txt,1472,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_InstanceCheck.txt,730,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_TypeCasting.txt,785,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_primitive_PrimitiveBoxingDelegate.txt,1739,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_primitive_PrimitiveBoxingDelegate_BoxingStackManipulation.txt,1744,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_primitive_PrimitiveNarrowingDelegate.txt,3649,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_primitive_PrimitiveNarrowingDelegate_NarrowingStackManipulation.txt,3655,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_primitive_PrimitiveTypeAwareAssigner.txt,1034,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_primitive_PrimitiveUnboxingDelegate.txt,2919,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_primitive_PrimitiveUnboxingDelegate_ExplicitlyTypedUnboxingResponsible.txt,2926,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_primitive_PrimitiveUnboxingDelegate_ImplicitlyTypedUnboxingResponsible.txt,2926,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_primitive_PrimitiveUnboxingDelegate_UnboxingResponsible.txt,2922,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_primitive_PrimitiveWideningDelegate.txt,3222,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_primitive_PrimitiveWideningDelegate_WideningStackManipulation.txt,3228,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_primitive_VoidAwareAssigner.txt,950,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_reference_GenericTypeAwareAssigner.txt,3374,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_reference_GenericTypeAwareAssigner_IsAssignableToVisitor.txt,3378,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_reference_GenericTypeAwareAssigner_OfGenericArray.txt,3377,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_reference_GenericTypeAwareAssigner_OfManifestType.txt,3377,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_reference_GenericTypeAwareAssigner_OfNonGenericType.txt,3378,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_reference_GenericTypeAwareAssigner_OfParameterizedType.txt,3377,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_reference_GenericTypeAwareAssigner_OfSimpleType.txt,3377,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_reference_GenericTypeAwareAssigner_OfWildcard.txt,3376,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_assign_reference_ReferenceTypeAwareAssigner.txt,665,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_collection_ArrayAccess.txt,1666,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_collection_ArrayAccess_Loader.txt,1667,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_collection_ArrayAccess_Putter.txt,1668,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_collection_ArrayFactory.txt,2577,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_collection_ArrayFactory_ArrayCreator.txt,2579,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_collection_ArrayFactory_ArrayStackManipulation.txt,2581,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_collection_ArrayFactory_ForPrimitiveType.txt,2580,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_collection_ArrayFactory_ForReferenceType.txt,2580,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_collection_ArrayLength.txt,564,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_collection_CollectionFactory.txt,638,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_ClassConstant.txt,1486,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_ClassConstant_ForReferenceType.txt,1489,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_DefaultValue.txt,999,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_DoubleConstant.txt,1083,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_DoubleConstant_ConstantPool.txt,1085,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_FieldConstant.txt,1167,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_FieldConstant_Cached.txt,1169,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_FloatConstant.txt,1127,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_FloatConstant_ConstantPool.txt,1129,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_IntegerConstant.txt,1862,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_IntegerConstant_ConstantPool.txt,1864,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_IntegerConstant_SingleBytePush.txt,1865,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_IntegerConstant_TwoBytePush.txt,1866,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_JavaConstantValue.txt,1103,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_JavaConstantValue_Visitor.txt,1105,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_LongConstant.txt,1075,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_LongConstant_ConstantPool.txt,1077,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_MethodConstant.txt,4203,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_MethodConstant_CachedConstructor.txt,4206,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_MethodConstant_CachedMethod.txt,4206,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_MethodConstant_CanCache.txt,4205,
byte-buddy,Insufficient Modularization,data/processed/prompts/insufficient_modularization/byte-buddy/net_bytebuddy_implementation_bytecode_constant_MethodConstant_CanCacheIllegal.txt,4206,
